row,col,p,fdr
5377,24977,0,0
6186,10277,0,0
13608,24977,0,0
571,1204,0,0
8674,16458,0,0
926,8177,0,0
2418,5143,0,0
1738,18494,0,0
561,6451,0,0
569,10296,0,0
1115,9666,0,0
9444,20106,0,0
7438,24977,0,0
10277,45746,0,0
884,9484,0,0
3193,27858,0,0
7124,8279,0,0
2252,23883,0,0
1532,30374,0,0
604,9974,0,0
641,1805,0,0
1345,3768,0,0
72,193,0,0
7918,14032,0,0
4771,16424,0,0
2958,16311,0,0
19429,28535,0,0
27347,29298,0,0
21045,25996,0,0
467,2518,0,0
893,2304,0,0
227,58880,0,0
8027,14661,0,0
6668,12261,0,0
3875,4759,0,0
12,12837,0,0
7610,12067,0,0
12724,20367,0,0
222,9716,0,0
11493,17623,0,0
160,11466,0,0
1284,1467,0,0
452,3660,0,0
5230,20457,0,0
961,5156,0,0
232,4367,0,0
12597,13684,0,0
4809,7960,0,0
12067,25263,0,0
12737,19977,0,0
610,1970,0,0
7786,17661,0,0
4835,19148,0,0
3551,8154,0,0
12627,16439,0,0
10182,11431,0,0
978,19360,0,0
1359,19429,0,0
7713,9841,0,0
23,494,0,0
865,2283,0,0
740,10161,0,0
5045,12733,0,0
5424,8071,0,0
16549,26650,0,0
948,3409,0,0
8525,58880,0,0
2810,4921,0,0
61,11909,0,0
992,9713,0,0
115,7629,0,0
316,1408,0,0
3387,8168,0,0
236,857,0,0
412,15206,0,0
13267,17926,0,0
49,9713,0,0
115,17330,0,0
11466,51418,0,0
1050,5309,0,0
28,1771,0,0
115,11468,0,0
18357,34841,0,0
160,16404,0,0
238,5177,0,0
5597,21401,0,0
20909,27152,0,0
6119,13500,0,0
97,4940,0,0
17661,33147,0,0
10234,13076,0,0
990,9419,0,0
9927,28721,0,0
2140,3529,0,0
5171,10869,0,0
6119,16667,0,0
5653,14078,0,0
647,5967,0,0
4809,38805,0,0
19148,21423,0,0
6654,8343,0,0
4367,6276,0,0
155,5873,0,0
619,28721,0,0
9605,24201,0,0
1088,12683,0,0
9841,13787,0,0
24201,31462,0,0
4787,11174,0,0
9444,10319,0,0
7587,14166,0,0
5284,17814,0,0
2493,7587,0,0
24201,52498,0,0
287,14152,0,0
4918,6276,0,0
222,12938,0,0
4889,20342,0,0
173,960,0,0
600,7960,0,0
5284,10257,0,0
12809,29234,0,0
5594,9798,0,0
7625,11150,0,0
2004,7635,0,0
2252,17378,0,0
5661,8126,0,0
743,18571,0,0
657,34841,0,0
336,4809,0,0
1078,15897,0,0
1366,2257,0,0
240,12757,0,0
1470,3875,0,0
1686,1774,0,0
240,1766,0,0
681,9435,0,0
5484,6444,0,0
5622,11211,0,0
1756,10080,0,0
790,9605,0,0
8067,10772,0,0
5158,29198,0,0
790,31462,0,0
11579,22646,0,0
9637,14357,0,0
3660,5831,0,0
1081,12683,0,0
11344,16346,0,0
790,52498,0,0
1196,6904,0,0
4928,7625,0,0
4367,12436,0,0
600,38805,0,0
13176,30630,0,0
7370,15620,0,0
3013,4511,0,0
11223,15489,0,0
236,1882,0,0
236,11695,0,0
5305,6119,0,0
222,5835,0,0
2988,11529,0,0
939,9996,0,0
1097,1274,0,0
19512,26925,0,0
3394,20106,0,0
677,11431,0,0
407,6774,0,0
4951,5801,0,0
2761,4787,0,0
914,6419,0,0
10327,11853,0,0
647,5550,0,0
6842,23776,0,0
4928,5424,0,0
7332,14333,0,0
10257,11854,0,0
1821,10481,0,0
466,494,0,0
1821,3008,0,0
362,1359,0,0
173,658,0,0
87,2971,0,0
9542,11466,0,0
7696,12578,0,0
957,7936,0,0
10754,22361,0,0
9869,18299,0,0
831,36199,0,0
2810,19159,0,0
9484,14661,0,0
782,828,0,0
5178,17330,0,0
1707,7974,0,0
8208,8488,0,0
336,600,0,0
904,7453,0,0
2200,8791,0,0
170,1970,0,0
3667,8154,0,0
8177,11164,0,0
14333,36297,0,0
85,5144,0,0
3834,10940,0,0
5178,7629,0,0
813,10678,0,0
2004,2960,0,0
5860,16403,0,0
740,9857,0,0
892,4928,0,0
4752,7535,0,0
11828,15323,0,0
4951,12253,0,0
2493,11695,0,0
1043,3641,0,0
5641,7414,0,0
19079,23785,0,0
4388,19079,0,0
2958,7588,0,0
688,853,0,0
1097,11860,0,0
19079,23169,0,0
892,8071,0,0
968,4365,0,0
4969,7329,0,0
584,11306,0,0
7472,19038,0,0
75,288,0,0
11468,21401,0,0
1081,4965,0,0
990,16729,0,0
5011,20969,0,0
1170,6267,0,0
4208,5762,0,0
243,564,0,0
916,15334,0,0
5065,12760,0,0
369,15183,0,0
3769,4803,0,0
1774,4974,0,0
1851,29698,0,0
8071,9798,0,0
11344,18523,0,0
364,18357,0,0
9717,12901,0,0
828,17609,0,0
1263,10656,0,0
914,34116,0,0
6474,19360,0,0
9798,9873,0,0
13322,20681,0,0
4873,11146,0,0
15630,27347,0,0
188,3547,0,0
14333,25263,0,0
5424,9873,0,0
1876,44804,0,0
115,11453,0,0
316,2304,0,0
740,5309,0,0
15984,22976,0,0
1544,9160,0,0
366,6282,0,0
683,8044,0,0
13267,16605,0,0
1724,19450,0,0
3329,4771,0,0
7610,14333,0,0
11854,18399,0,0
193,452,0,0
6282,11750,0,0
2810,7534,0,0
8002,10505,0,0
245,5748,0,0
9413,11529,0,0
5552,7368,0,0
6311,11399,0,0
238,5346,0,0
2419,58880,0,0
2052,20664,0,0
1688,11399,0,0
553,4349,0,0
5424,5594,0,0
2382,7635,0,0
3196,8816,0,0
874,28466,0,0
310,5635,0,0
657,4915,0,0
12119,42199,0,0
364,657,0,0
7342,14357,0,0
6000,16311,0,0
1797,9484,0,0
7375,32023,0,0
1399,5959,0,0
157,1081,0,0
10858,33147,0,0
237,8154,0,0
2004,12409,0,0
28,23304,0,0
610,29298,0,0
758,1658,0,0
5144,9948,0,0
20,195,0,0
5636,8499,0,0
13091,20457,0,0
513,7414,0,0
892,12757,0,0
12638,13979,0,0
153,3104,0,0
26,8086,0,0
1008,13500,0,0
2518,3569,0,0
177,1970,0,0
5178,11468,0,0
529,19272,0,0
1240,10555,0,0
1008,16667,0,0
7746,8655,0,0
782,11612,0,0
72,12893,0,0
26,11441,0,0
7425,14166,0,0
193,1028,0,0
7635,9617,0,0
1058,5654,0,0
9007,18495,0,0
1078,1882,0,0
5211,17926,0,0
43755,48374,0,0
5430,28126,0,0
806,1084,0,0
828,14696,0,0
4893,6546,0,0
5552,9484,0,0
5085,6546,0,0
6990,16907,0,0
4942,7625,0,0
11445,16790,0,0
6000,7588,0,0
1179,28466,0,0
1247,11854,0,0
4974,30278,0,0
1809,3291,0,0
310,505,0,0
4140,12682,0,0
10529,23282,0,0
4893,5085,0,0
5094,30904,0,0
4928,9798,0,0
4766,8263,0,0
709,1020,0,0
5680,17378,0,0
882,11994,0,0
9505,11854,0,0
11174,19441,0,0
2472,4921,0,0
5305,29903,0,0
7414,8697,0,0
2529,4803,0,0
833,5094,0,0
11200,11431,0,0
797,16088,0,0
1876,17593,0,0
3057,11371,0,0
797,10593,0,0
4370,11080,0,0
2226,10272,0,0
12403,16088,0,0
1058,4965,0,0
968,2239,0,0
538,7329,0,0
1449,20342,0,0
9535,12101,0,0
10593,12403,0,0
14067,20437,0,0
5818,6629,0,0
5103,28994,0,0
1686,4145,0,0
422,8326,0,0
237,659,0,0
9795,58880,0,0
4307,4433,0,0
10499,12809,0,0
33,235,0,0
14068,18266,0,0
4370,16339,0,0
14011,20909,0,0
9586,9979,0,0
4809,4984,0,0
12704,14197,0,0
229,3488,0,0
11211,14394,0,0
7422,9467,0,0
24,7307,0,0
5972,16088,0,0
7654,15323,0,0
466,12757,0,0
78,8067,0,0
115,9874,0,0
626,4101,0,0
145,4889,0,0
86,15489,0,0
310,15897,0,0
5165,7356,0,0
5972,10593,0,0
569,7630,0,0
834,9689,0,0
2810,30067,0,0
4771,25992,0,0
246,1203,0,0
6282,12304,0,0
1287,3548,0,0
6893,8317,0,0
878,16088,0,0
1081,5654,0,0
7422,15630,0,0
19471,24968,0,0
24490,33327,0,0
11328,12367,0,0
393,2148,0,0
2039,2604,0,0
878,10593,0,0
5552,19512,0,0
237,23961,0,0
161,15751,0,0
5430,8343,0,0
17330,21401,0,0
9732,20106,0,0
466,4921,0,0
5158,8983,0,0
1771,20678,0,0
2541,4594,0,0
7629,21401,0,0
977,9718,0,0
5523,13053,0,0
37,957,0,0
938,14011,0,0
7888,17924,0,0
17638,26925,0,0
896,42199,0,0
4745,7786,0,0
3546,7813,0,0
2049,4286,0,0
780,32569,0,0
11090,14320,0,0
6774,13587,0,0
5491,9381,0,0
196,1069,0,0
571,16458,0,0
2556,13003,0,0
23,1349,0,0
303,4515,0,0
19429,20166,0,0
148,549,0,0
94,8027,0,0
1156,15917,0,0
10826,13228,0,0
150,1233,0,0
13506,15303,0,0
28,561,0,0
7980,27347,0,0
1348,12647,0,0
2697,4055,0,0
939,5654,0,0
3562,4145,0,0
4027,5503,0,0
170,29298,0,0
7839,8177,0,0
12912,14067,0,0
238,4873,0,0
1408,4771,0,0
6259,10555,0,0
9637,14172,0,0
7630,8907,0,0
16339,29234,0,0
20874,27347,0,0
6474,6978,0,0
4752,8177,0,0
645,1442,0,0
320,16394,0,0
6326,13684,0,0
161,3418,0,0
4535,11124,0,0
1080,15426,0,0
10928,21401,0,0
2988,46800,0,0
287,3078,0,0
7342,14172,0,0
4752,14394,0,0
2761,19441,0,0
5486,8226,0,0
7422,29298,0,0
6832,8893,0,0
1502,5198,0,0
981,7332,0,0
15370,15506,0,0
2252,2304,0,0
381,1260,0,0
7572,16593,0,0
2190,4766,0,0
14011,36639,0,0
289,4668,0,0
199,9484,0,0
1347,20367,0,0
764,20106,0,0
5045,7650,0,0
5860,12737,0,0
411,4982,0,0
5011,7329,0,0
926,16626,0,0
7485,8029,0,0
15426,20664,0,0
5632,5825,0,0
1532,4744,0,0
287,5635,0,0
1156,22361,0,0
3841,7886,0,0
981,36297,0,0
6595,11464,0,0
573,19429,0,0
1970,14174,0,0
638,18571,0,0
452,46800,0,0
30,108,0,0
3841,12288,0,0
9811,27998,0,0
7410,24495,0,0
287,575,0,0
3547,7693,0,0
3841,22073,0,0
1097,17075,0,0
27,177,0,0
4771,5301,0,0
938,23095,0,0
422,6326,0,0
5860,12938,0,0
107,1323,0,0
6138,31832,0,0
4029,6692,0,0
20367,28721,0,0
9948,27347,0,0
2555,19703,0,0
9037,15917,0,0
9037,9595,0,0
1780,3768,0,0
32,325,0,0
6138,14393,0,0
916,15509,0,0
3841,5226,0,0
6654,19285,0,0
33,17378,0,0
16593,27766,0,0
474,20681,0,0
667,6424,0,0
5585,18523,0,0
7425,11166,0,0
5184,15410,0,0
2034,5690,0,0
511,1056,0,0
8343,10475,0,0
763,12920,0,0
24061,24459,0,0
13370,15710,0,0
199,362,0,0
5434,14393,0,0
16729,17378,0,0
151,1088,0,0
992,20901,0,0
1773,6138,0,0
10414,28466,0,0
1179,11371,0,0
504,4814,0,0
6474,25563,0,0
1837,5332,0,0
15410,32810,0,0
1233,6311,0,0
640,20681,0,0
1080,5143,0,0
316,18299,0,0
1086,4956,0,0
479,1274,0,0
883,49044,0,0
14393,14427,0,0
8343,11767,0,0
737,2252,0,0
11156,17075,0,0
4977,24459,0,0
7368,58880,0,0
5860,10170,0,0
5332,12737,0,0
9633,24061,0,0
310,2971,0,0
422,19159,0,0
4982,10296,0,0
317,600,0,0
231,28126,0,0
11466,12683,0,0
18317,24717,0,0
11529,19679,0,0
1970,9378,0,0
5860,12617,0,0
6424,9857,0,0
8198,16666,0,0
701,19162,0,0
8027,26650,0,0
1801,6764,0,0
188,8774,0,0
4426,8391,0,0
589,6276,0,0
146,2529,0,0
6,5423,0,0
239,5959,0,0
238,14152,0,0
16404,42199,0,0
1023,20342,0,0
15509,20678,0,0
9561,20681,0,0
641,3104,0,0
4977,9633,0,0
4814,39741,0,0
12409,14635,0,0
1408,14152,0,0
362,17863,0,0
8791,16900,0,0
239,4145,0,0
4118,6465,0,0
2304,14649,0,0
2472,12846,0,0
11730,12704,0,0
8061,19335,0,0
723,23713,0,0
1587,15640,0,0
6000,32497,0,0
967,5236,0,0
5835,17638,0,0
564,7344,0,0
474,7356,0,0
197,13787,0,0
17512,24459,0,0
981,14197,0,0
11400,24459,0,0
4942,5424,0,0
2472,9996,0,0
28,3078,0,0
184,1311,0,0
13053,29995,0,0
157,15489,0,0
5138,6259,0,0
1300,6465,0,0
658,11466,0,0
647,8111,0,0
883,16621,0,0
4889,10296,0,0
7960,16836,0,0
579,5374,0,0
12934,25542,0,0
5333,20703,0,0
604,9795,0,0
245,5430,0,0
2004,3779,0,0
3282,6832,0,0
80,4668,0,0
1019,8871,0,0
9865,18523,0,0
6474,13322,0,0
9979,21470,0,0
767,15751,0,0
11431,19360,0,0
13267,14032,0,0
647,9595,0,0
1756,1821,0,0
2164,7354,0,0
335,4873,0,0
11661,15370,0,0
5178,20106,0,0
18413,30044,0,0
943,5835,0,0
5748,17330,0,0
9633,17512,0,0
5748,11468,0,0
22,29234,0,0
4147,10080,0,0
5748,7629,0,0
3008,4029,0,0
1092,1882,0,0
4825,16343,0,0
1532,9415,0,0
1191,3016,0,0
15321,39741,0,0
986,26248,0,0
57,5178,0,0
1882,11633,0,0
240,14172,0,0
5315,12603,0,0
1080,13003,0,0
27,4873,0,0
17309,29420,0,0
4814,13322,0,0
4841,30278,0,0
6119,7586,0,0
2752,5229,0,0
5045,6060,0,0
7706,9501,0,0
9650,27953,0,0
2604,7419,0,0
447,961,0,0
6265,24675,0,0
428,19285,0,0
310,17661,0,0
1809,4145,0,0
1882,5748,0,0
6138,18317,0,0
926,2456,0,0
3529,9677,0,0
610,1345,0,0
9841,13267,0,0
51,5555,0,0
1500,5171,0,0
4766,8317,0,0
5552,31832,0,0
6134,12040,0,0
5221,18524,0,0
11453,15897,0,0
12805,25503,0,0
6000,12067,0,0
5431,20367,0,0
610,25779,0,0
598,1864,0,0
12846,15288,0,0
943,5221,0,0
14747,21401,0,0
3060,8343,0,0
5322,10459,0,0
1179,6556,0,0
782,10693,0,0
148,12576,0,0
730,7003,0,0
369,834,0,0
27,14661,0,0
13289,20003,0,0
7329,15288,0,0
2456,16605,0,0
2960,14635,0,0
6060,48910,0,0
22203,27152,0,0
16650,17380,0,0
981,8027,0,0
145,2351,0,0
579,31753,0,0
9679,11136,0,0
11994,18568,0,0
559,4101,0,0
683,8198,0,0
8352,34841,0,0
926,28174,0,0
892,4942,0,0
6437,10124,0,0
667,6474,0,0
6420,26650,0,0
21,1544,0,0
4814,4928,0,0
23,5130,0,0
2456,8326,0,0
618,11200,0,0
2052,10481,0,0
1058,14426,0,0
1296,6166,0,0
407,33455,0,0
11328,12628,0,0
199,5346,0,0
384,11431,0,0
1449,15751,0,0
10928,18340,0,0
407,4889,0,0
5103,7839,0,0
1345,5552,0,0
7419,19272,0,0
2279,34841,0,0
16836,38805,0,0
5958,7525,0,0
4771,15177,0,0
1268,9869,0,0
652,1803,0,0
12634,31666,0,0
2200,7729,0,0
11194,24717,0,0
1263,11290,0,0
1924,9434,0,0
14011,27152,0,0
321,1773,0,0
767,3418,0,0
35,17378,0,0
1728,11292,0,0
240,15489,0,0
12602,13616,0,0
208,6138,0,0
9452,16650,0,0
895,7396,0,0
6060,12261,0,0
1971,3817,0,0
336,16836,0,0
362,9996,0,0
4852,10124,0,0
155,2971,0,0
7356,20004,0,0
7729,8177,0,0
176,1191,0,0
452,9716,0,0
9595,20004,0,0
604,7713,0,0
5,6130,0,0
3019,14662,0,0
1375,5207,0,0
13370,15865,0,0
4884,15323,0,0
2252,7654,0,0
11083,16405,0,0
27,884,0,0
193,37839,0,0
610,11079,0,0
5332,12617,0,0
2659,3118,0,0
4942,9798,0,0
7539,7965,0,0
382,7744,0,0
474,7370,0,0
2917,18439,0,0
938,12067,0,0
4370,10928,0,0
115,5424,0,0
6697,12683,0,0
1204,18523,0,0
94,1133,0,0
697,5825,0,0
14032,16437,0,0
9683,11371,0,0
938,7865,0,0
5178,7350,0,0
1333,2327,0,0
439,13091,0,0
11909,38988,0,0
12347,46530,0,0
4668,6509,0,0
7350,9444,0,0
1305,4365,0,0
5194,13002,0,0
3081,57747,0,0
939,9444,0,0
1449,3418,0,0
170,1345,0,0
310,28143,0,0
864,1092,0,0
288,5742,0,0
25639,28174,0,0
504,3817,0,0
303,949,0,0
1341,10928,0,0
7706,42024,0,0
7706,27181,0,0
14393,20322,0,0
18730,20682,0,0
7307,8263,0,0
547,652,0,0
1264,6119,0,0
88,10161,0,0
2540,20003,0,0
1532,9619,0,0
321,5742,0,0
9037,23095,0,0
98,1359,0,0
1056,29308,0,0
5179,8904,0,0
474,5165,0,0
2988,11750,0,0
990,10161,0,0
4809,4921,0,0
5417,28466,0,0
78,16403,0,0
4770,22199,0,0
7960,15426,0,0
17926,29339,0,0
4921,23883,0,0
5152,19234,0,0
3131,4307,0,0
5275,9654,0,0
15640,20166,0,0
5632,21401,0,0
1056,10505,0,0
1084,3548,0,0
160,4814,0,0
5835,18524,0,0
9505,10955,0,0
1056,8528,0,0
5982,10171,0,0
1019,13578,0,0
1105,6265,0,0
9633,11400,0,0
208,1684,0,0
15426,38805,0,0
1135,3282,0,0
7729,11603,0,0
1247,10955,0,0
10499,33327,0,0
37,239,0,0
5831,13787,0,0
27,5177,0,0
233,7786,0,0
5039,11700,0,0
3071,9531,0,0
9484,19679,0,0
2960,9869,0,0
938,5550,0,0
625,4063,0,0
106,188,0,0
1333,6464,0,0
3496,11223,0,0
7478,20003,0,0
852,916,0,0
287,14661,0,0
926,17764,0,0
16505,18094,0,0
336,15426,0,0
287,5959,0,0
4800,12098,0,0
1022,9870,0,0
86,14172,0,0
2262,23282,0,0
968,9594,0,0
99,971,0,0
5908,7746,0,0
10713,16605,0,0
2138,9818,0,0
4814,8071,0,0
4951,20681,0,0
2190,7307,0,0
238,1774,0,0
7329,31832,0,0
7729,43736,0,0
9920,10618,0,0
170,25779,0,0
9869,12409,0,0
5332,10098,0,0
67,13780,0,0
11569,19234,0,0
5731,9619,0,0
287,407,0,0
2456,7419,0,0
2361,22755,0,0
658,1981,0,0
57,11371,0,0
960,14661,0,0
13438,13919,0,0
412,14747,0,0
3409,13397,0,0
20003,20713,0,0
157,18413,0,0
6,234,0,0
199,1081,0,0
287,610,0,0
16394,18259,0,0
156,14661,0,0
864,5143,0,0
465,6451,0,0
8177,11371,0,0
7329,7401,0,0
8889,15857,0,0
1056,12627,0,0
170,287,0,0
29004,43577,0,0
11441,15426,0,0
239,14152,0,0
15177,15206,0,0
5708,31666,0,0
5915,14464,0,0
9874,15897,0,0
513,18399,0,0
12882,15323,0,0
14344,19377,0,0
8086,15426,0,0
5731,12863,0,0
16403,18399,0,0
471,1260,0,0
5039,14032,0,0
529,15426,0,0
5748,15998,0,0
21753,26740,0,0
5585,18266,0,0
7678,17375,0,0
896,5221,0,0
4800,14747,0,0
15384,24490,0,0
5332,10170,0,0
5134,7778,0,0
4407,4843,0,0
10086,20909,0,0
27,5959,0,0
2166,14696,0,0
8258,16405,0,0
452,8791,0,0
1805,12067,0,0
1797,6326,0,0
66,3028,0,0
287,884,0,0
3398,6133,0,0
2355,4759,0,0
4766,7844,0,0
6474,7635,0,0
7591,17926,0,0
16790,39393,0,0
5178,11223,0,0
1025,1304,0,0
12777,24968,0,0
155,3398,0,0
5011,5908,0,0
11468,31666,0,0
123,806,0,0
145,278,0,0
1531,9378,0,0
921,9716,0,0
4921,5430,0,0
5199,9378,0,0
12367,14667,0,0
3475,8029,0,0
5835,20874,0,0
9484,25377,0,0
604,38341,0,0
652,12067,0,0
233,494,0,0
240,780,0,0
1941,2958,0,0
156,884,0,0
13003,15426,0,0
75,240,0,0
7629,7918,0,0
10253,14679,0,0
24,15509,0,0
2031,14749,0,0
467,14680,0,0
3817,6697,0,0
14320,19159,0,0
152,7713,0,0
199,15489,0,0
926,48910,0,0
17764,25639,0,0
86,5144,0,0
195,906,0,0
6697,7729,0,0
2598,5511,0,0
238,5635,0,0
2652,7690,0,0
4889,9434,0,0
10741,27785,0,0
950,4286,0,0
4237,10094,0,0
13267,22854,0,0
865,5450,0,0
24499,46800,0,0
504,14166,0,0
3408,5315,0,0
3008,8669,0,0
7654,10261,0,0
5060,6826,0,0
195,5006,0,0
7918,17330,0,0
1486,11174,0,0
1801,4784,0,0
7944,51418,0,0
604,11508,0,0
16405,19728,0,0
3948,5117,0,0
2960,6186,0,0
227,16602,0,0
5294,20003,0,0
2335,4974,0,0
12347,27152,0,0
104,2556,0,0
238,14661,0,0
1081,5178,0,0
723,18266,0,0
170,11079,0,0
153,5152,0,0
647,11529,0,0
1203,14103,0,0
217,30656,0,0
161,11679,0,0
1051,58880,0,0
209,5430,0,0
111,7530,0,0
3963,6420,0,0
1078,48910,0,0
153,11569,0,0
8335,32915,0,0
5117,31597,0,0
5860,29298,0,0
3081,9996,0,0
465,5158,0,0
3060,15334,0,0
853,8871,0,0
1399,26650,0,0
776,7793,0,0
884,960,0,0
4808,15410,0,0
5284,8925,0,0
7329,14068,0,0
494,11211,0,0
7729,15667,0,0
1259,22087,0,0
1924,20367,0,0
4849,6049,0,0
6490,18515,0,0
17623,24499,0,0
11146,15640,0,0
18266,24495,0,0
3529,8044,0,0
9853,14166,0,0
1432,2383,0,0
2486,7188,0,0
7524,16936,0,0
3350,12638,0,0
9857,18310,0,0
5097,27035,0,0
5835,7980,0,0
105,11679,0,0
6138,28535,0,0
17863,33327,0,0
839,3438,0,0
317,19159,0,0
5229,27953,0,0
5585,11413,0,0
222,245,0,0
1228,16932,0,0
19,1058,0,0
7629,31666,0,0
2938,6311,0,0
5009,5045,0,0
9612,14687,0,0
13267,17863,0,0
177,20851,0,0
3060,5835,0,0
87,284,0,0
3284,9589,0,0
926,5831,0,0
17330,31666,0,0
1088,12261,0,0
1156,3660,0,0
2419,16602,0,0
6186,12409,0,0
16394,37584,0,0
1671,13684,0,0
115,9798,0,0
10230,19276,0,0
1801,16593,0,0
13,6668,0,0
8126,25563,0,0
2225,28994,0,0
11223,15438,0,0
23162,24008,0,0
1587,4873,0,0
926,12733,0,0
847,7539,0,0
17580,29903,0,0
2728,4771,0,0
590,4248,0,0
195,9689,0,0
1728,13616,0,0
2960,45746,0,0
657,939,0,0
6444,10481,0,0
7414,19360,0,0
2747,3130,0,0
2327,7673,0,0
193,24061,0,0
806,26264,0,0
12693,19276,0,0
158,177,0,0
4977,15334,0,0
193,4977,0,0
447,1081,0,0
19276,21942,0,0
1251,8904,0,0
238,884,0,0
2048,2134,0,0
151,381,0,0
8343,15323,0,0
29298,32915,0,0
67,2955,0,0
657,7630,0,0
193,17512,0,0
1837,18413,0,0
9996,46800,0,0
10124,11603,0,0
629,15324,0,0
444,3569,0,0
8126,58880,0,0
13177,28185,0,0
222,7422,0,0
958,1300,0,0
7510,14394,0,0
826,17118,0,0
4208,15298,0,0
5818,16561,0,0
3948,16033,0,0
865,5417,0,0
5143,8343,0,0
11504,18345,0,0
15334,24061,0,0
193,1362,0,0
7485,7630,0,0
4873,20166,0,0
141,17749,0,0
1882,9853,0,0
231,680,0,0
3548,5929,0,0
411,9419,0,0
9444,17638,0,0
7024,14749,0,0
3019,15393,0,0
7424,15640,0,0
2029,11281,0,0
195,369,0,0
2252,28927,0,0
16437,46800,0,0
465,15177,0,0
10598,13452,0,0
3727,8995,0,0
1115,8326,0,0
310,1766,0,0
1803,1805,0,0
1821,2529,0,0
9633,14426,0,0
733,4873,0,0
10071,24061,0,0
2252,7303,0,0
4982,7630,0,0
2472,9683,0,0
1078,5816,0,0
8021,8362,0,0
11508,12863,0,0
11290,16549,0,0
5144,29298,0,0
6424,12119,0,0
151,3350,0,0
990,13176,0,0
756,8743,0,0
4977,10071,0,0
628,7064,0,0
12681,16501,0,0
4982,17926,0,0
287,3398,0,0
1056,7729,0,0
11079,20106,0,0
2121,9741,0,0
12409,45746,0,0
1404,2367,0,0
8016,41998,0,0
1333,9611,0,0
939,30278,0,0
4809,15334,0,0
7768,12660,0,0
447,14172,0,0
5165,9415,0,0
5825,11306,0,0
2942,10798,0,0
7495,20686,0,0
7534,17309,0,0
75,1287,0,0
2472,3118,0,0
6000,18617,0,0
6464,9716,0,0
6314,16801,0,0
72,7698,0,0
12863,38341,0,0
27035,34116,0,0
4951,8002,0,0
910,2820,0,0
1194,4842,0,0
2733,9696,0,0
13267,16403,0,0
1081,1333,0,0
7713,12627,0,0
493,1780,0,0
412,604,0,0
104,2756,0,0
154,4349,0,0
21,229,0,0
2218,9531,0,0
6326,14320,0,0
9841,25992,0,0
199,4668,0,0
289,10555,0,0
238,852,0,0
7918,11468,0,0
8892,23763,0,0
1056,9595,0,0
893,1056,0,0
10873,14800,0,0
3660,10003,0,0
895,5103,0,0
504,16346,0,0
896,1023,0,0
7652,9853,0,0
7778,11860,0,0
7587,12863,0,0
5309,5552,0,0
767,14301,0,0
8002,14166,0,0
43,2565,0,0
10071,17512,0,0
7616,27035,0,0
1088,48910,0,0
8021,18302,0,0
5908,16346,0,0
575,5661,0,0
9037,20106,0,0
4101,8632,0,0
14320,17926,0,0
7329,58880,0,0
98,3078,0,0
764,1069,0,0
1022,17814,0,0
5009,24717,0,0
547,1805,0,0
2555,7368,0,0
8848,10598,0,0
573,7352,0,0
5009,29298,0,0
5009,20851,0,0
8021,19654,0,0
3348,7485,0,0
1770,5045,0,0
1818,5694,0,0
15917,36270,0,0
3193,8528,0,0
5550,9037,0,0
7944,19679,0,0
5908,7535,0,0
2810,3193,0,0
14032,30278,0,0
14427,16458,0,0
422,6006,0,0
13343,20934,0,0
1156,58880,0,0
42,10424,0,0
1465,2942,0,0
365,5042,0,0
5929,9405,0,0
7654,17474,0,0
865,5435,0,0
1097,4940,0,0
57,20106,0,0
2752,4140,0,0
11198,34894,0,0
938,9595,0,0
1055,1721,0,0
7747,7888,0,0
4938,7485,0,0
625,638,0,0
5550,5552,0,0
1852,12801,0,0
485,11221,0,0
14680,27858,0,0
10272,12640,0,0
884,15489,0,0
5637,18357,0,0
384,12863,0,0
5251,5811,0,0
1486,2761,0,0
2355,4029,0,0
4884,19276,0,0
1792,9589,0,0
926,12261,0,0
9869,11466,0,0
639,5328,0,0
1659,9405,0,0
5031,5158,0,0
1882,4977,0,0
24,12757,0,0
82,27181,0,0
82,42024,0,0
7485,10498,0,0
1191,2756,0,0
7729,43880,0,0
245,4928,0,0
12901,17926,0,0
1460,31832,0,0
7354,17926,0,0
4745,15396,0,0
8,4365,0,0
1882,24061,0,0
1258,2813,0,0
15489,15998,0,0
320,11903,0,0
4841,5636,0,0
12018,14344,0,0
571,1156,0,0
7729,15713,0,0
604,864,0,0
20681,22361,0,0
898,20851,0,0
1078,12261,0,0
865,10414,0,0
10940,19605,0,0
5198,8674,0,0
1782,3641,0,0
589,1196,0,0
2554,17926,0,0
914,7534,0,0
3667,25639,0,0
4873,7352,0,0
9849,11081,0,0
450,14687,0,0
13003,15410,0,0
1449,11860,0,0
5742,15640,0,0
1755,4779,0,0
16033,16729,0,0
222,5434,0,0
2724,7918,0,0
857,19272,0,0
11431,20881,0,0
239,5635,0,0
4614,13397,0,0
1204,31832,0,0
1837,11090,0,0
12882,46530,0,0
14320,18399,0,0
1941,39338,0,0
9657,18299,0,0
7122,7350,0,0
9857,20678,0,0
2383,26925,0,0
16092,20381,0,0
82,26996,0,0
321,1426,0,0
4809,14546,0,0
1693,5690,0,0
6075,7250,0,0
4798,31467,0,0
5549,22203,0,0
2541,12473,0,0
27,852,0,0
494,7510,0,0
14394,36164,0,0
22355,29692,0,0
5818,34841,0,0
15697,21544,0,0
1770,10664,0,0
7419,12067,0,0
15334,17512,0,0
11504,21091,0,0
2604,5178,0,0
67,8651,0,0
